         20998046 function calls (20938228 primitive calls) in 12.695 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 templates.py:1076(generic)
        3    0.000    0.000    0.000    0.000 ir.py:466(getiter)
       24    0.000    0.000    0.000    0.000 imputils.py:439(impl_ret_untracked)
        3    0.000    0.000    0.001    0.000 listobj.py:179(meminfo)
        3    0.000    0.000    0.003    0.001 tokenize.py:319(read_or_stop)
       36    0.000    0.000    0.000    0.000 module.py:222(__iter__)
        4    0.000    0.000    0.000    0.000 context.py:107(__init__)
        4    0.000    0.000    0.000    0.000 funcdesc.py:75(lookup_globals)
       26    0.000    0.000    0.000    0.000 dispatcher.py:63(normal_handler)
        6    0.000    0.000    0.000    0.000 callconv.py:570(__init__)
        3    0.000    0.000    0.000    0.000 callwrapper.py:92(__init__)
        8    0.000    0.000    0.000    0.000 typeinfer.py:764(<genexpr>)
        1    0.000    0.000    0.000    0.000 models.py:1193(__init__)
        8    0.000    0.000    0.000    0.000 analysis.py:375(Unknown)
        4    0.000    0.000    0.000    0.000 controlflow.py:149(dominators)
        1    0.000    0.000    0.000    0.000 base.py:742(make_optional_value)
       10    0.000    0.000    0.000    0.000 passes.py:17(_inlining_threshold)
       11    0.000    0.000    0.000    0.000 models.py:52(get_return_type)
        3    0.000    0.000    0.000    0.000 core.py:89(struct)
        4    0.000    0.000    0.000    0.000 controlflow.py:546(_find_dominators)
        8    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
        6    0.000    0.000    0.000    0.000 models.py:597(as_argument)
        1    0.000    0.000    0.000    0.000 models.py:1092(__init__)
       26    0.000    0.000    0.000    0.000 ir.py:736(get_targets)
        3    0.000    0.000    0.000    0.000 callwrapper.py:198(_simplified_return_type)
        2    0.000    0.000    0.000    0.000 builtins.py:856(_unify_minmax)
        3    0.000    0.000    0.000    0.000 typeinfer.py:194(refine)
        9    0.000    0.000    0.000    0.000 typeinfer.py:235(<genexpr>)
        6    0.000    0.000    0.001    0.000 graph_abs.py:54(get_unemployed)
        1    0.000    0.000    0.000    0.000 numbers.py:816(real_le_impl)
        4    0.000    0.000    0.000    0.000 npyimpl.py:311(_unpack_output_types)
        1    0.000    0.000    0.000    0.000 functools.py:34(update_wrapper)
        4    0.000    0.000    0.000    0.000 inspect.py:182(isgeneratorfunction)
        2    0.000    0.000    0.000    0.000 module.py:122(<listcomp>)
        1    0.000    0.000    0.000    0.000 decorators.py:26(jit)
        3    0.000    0.000    0.000    0.000 ir.py:473(iternext)
        2    0.000    0.000    0.000    0.000 ir.py:599(__repr__)
        4    0.000    0.000    0.000    0.000 ir.py:783(__init__)
        5    0.000    0.000    0.000    0.000 interpreter.py:1115(op_BINARY_SUBTRACT)
       37    0.000    0.000    0.000    0.000 byteflow.py:1111(outgoing_phis)
        4    0.000    0.000    0.000    0.000 codegen.py:350(enable_object_caching)
        8    0.000    0.000    0.000    0.000 ir.py:256(__init__)
      3/1    0.000    0.000    0.001    0.001 pythonapi.py:60(box)
        2    0.000    0.000    0.000    0.000 dispatcher.py:230(_compilation_chain_init_hook)
        3    0.000    0.000    0.000    0.000 boxing.py:623(__exit__)
        1    0.000    0.000    0.000    0.000 numbers.py:355(int_eq_impl)
        1    0.000    0.000    0.000    0.000 imputils.py:237(iternext_wrapper)
        3    0.000    0.000    0.000    0.000 pythonapi.py:201(get_env_manager)
        3    0.000    0.000    0.002    0.001 pythonapi.py:1384(from_native_return)
       18    0.000    0.000    0.000    0.000 interpreter.py:350(code_consts)
        1    0.000    0.000    0.000    0.000 interpreter.py:1016(op_BUILD_LIST)
        2    0.000    0.000    0.000    0.000 base.py:504(unpack_value)
        2    0.000    0.000    0.000    0.000 __init__.py:540(__init__)
        2    0.000    0.000    0.000    0.000 misc.py:262(unify)
        1    0.000    0.000    0.000    0.000 functions.py:638(__init__)
        8    0.000    0.000    0.000    0.000 context.py:58(__len__)
       11    0.000    0.000    0.000    0.000 models.py:436(get_data_type)
        3    0.000    0.000    0.000    0.000 imputils.py:276(yield_)
        4    0.000    0.000    0.000    0.000 controlflow.py:201(_doms)
        5    0.000    0.000    0.000    0.000 registry.py:38(target_context)
        5    0.000    0.000    0.000    0.000 bytecode.py:35(get_code_object)
        1    0.000    0.000    0.000    0.000 interpreter.py:997(op_STORE_SUBSCR)
        2    0.000    0.000    0.000    0.000 arrayobj.py:124(load_item)
        8    0.000    0.000    0.000    0.000 npydecl.py:213(generic)
       10    0.000    0.000    0.000    0.000 context.py:628(keyfunc)
        4    0.000    0.000    0.000    0.000 cpu_options.py:37(__bool__)
        1    0.000    0.000    0.000    0.000 typeof.py:240(typeof_typeref)
        1    0.000    0.000    0.000    0.000 cgutils.py:759(_scalar_pred_against_zero)
        1    0.000    0.000    0.000    0.000 models.py:898(__init__)
        1    0.000    0.000    0.000    0.000 extending.py:525(is_jitted)
        4    0.000    0.000    0.000    0.000 funcdesc.py:16(qualifying_prefix)
        4    0.000    0.000    0.000    0.000 byteflow.py:271(op_NOP)
        1    0.000    0.000    0.000    0.000 byteflow.py:598(op_RAISE_VARARGS)
        4    0.000    0.000    0.000    0.000 callconv.py:104(init_call_helper)
        1    0.000    0.000    0.000    0.000 builtins.py:26(generic_is_not)
        1    0.000    0.000    0.004    0.004 cpu.py:124(build_list)
       35    0.000    0.000    0.000    0.000 ssa.py:211(on_other)
        2    0.000    0.000    0.000    0.000 models.py:81(load_from_data_pointer)
        1    0.000    0.000    0.000    0.000 ir.py:727(__str__)
        1    0.000    0.000    0.000    0.000 slicing.py:15(fix_index)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1393(typeof_setitem)
        4    0.000    0.000    0.000    0.000 context.py:11(__init__)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        2    0.000    0.000    0.000    0.000 numpy_support.py:197(map_arrayscalar_type)
        2    0.000    0.000    0.000    0.000 cgutils.py:829(if_zero)
        4    0.000    0.000    0.000    0.000 controlflow.py:221(_in_loops)
        4    0.000    0.000    0.000    0.000 compiler.py:245(__init__)
        1    0.000    0.000    0.000    0.000 byteflow.py:835(op_BUILD_TUPLE)
        1    0.000    0.000    0.000    0.000 numbers.py:325(int_sgt_impl)
        4    0.000    0.000    0.000    0.000 module.py:110(get_named_metadata)
        2    0.000    0.000    0.000    0.000 misc.py:244(unify)
        1    0.000    0.000    0.000    0.000 misc.py:282(__init__)
        1    0.000    0.000    0.000    0.000 decorators.py:185(_jit)
        4    0.000    0.000    0.000    0.000 templates.py:1073(MethodTemplate)
        3    0.000    0.000    0.001    0.000 pythonapi.py:71(unbox)
        4    0.000    0.000    0.000    0.000 controlflow.py:717(__ne__)
        1    0.000    0.000    0.000    0.000 interpreter.py:1011(op_BUILD_TUPLE)
        1    0.000    0.000    0.000    0.000 base.py:1015(make_tuple)
        1    0.000    0.000    0.000    0.000 arrayobj.py:166(normalize_indices)
        1    0.000    0.000    0.001    0.001 arrayobj.py:3476(_parse_empty_args)
        4    0.000    0.000    0.000    0.000 options.py:10(__init__)
        2    0.000    0.000    0.000    0.000 npyimpl.py:344(<listcomp>)
       18    0.000    0.000    0.000    0.000 models.py:154(get_argument_type)
        1    0.000    0.000    0.000    0.000 ir.py:400(inplace_binop)
        4    0.000    0.000    0.000    0.000 builtins.py:723(resolve_real)
        2    0.000    0.000    0.000    0.000 charseq.py:329(charseq_getitem)
        3    0.000    0.000    0.000    0.000 ir.py:453(pair_first)
        3    0.000    0.000    0.000    0.000 ir.py:459(pair_second)
        6    0.000    0.000    0.000    0.000 callwrapper.py:210(debug_print)
        3    0.000    0.000    0.000    0.000 imputils.py:256(__init__)
        1    0.000    0.000    0.000    0.000 core.py:246(fcmp)
        4    0.000    0.000    0.000    0.000 bytecode.py:23(get_function_object)
        1    0.000    0.000    0.000    0.000 arrayobj.py:141(fix_integer_index)
        4    0.000    0.000    0.000    0.000 inline_closurecall.py:113(<listcomp>)
        2    0.000    0.000    0.000    0.000 npydecl.py:432(parse_dtype)
       10    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        4    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:716(module_repr)
        4    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
       11    0.000    0.000    0.000    0.000 models.py:236(from_return)
        2    0.000    0.000    0.000    0.000 models.py:329(inner_types)
        4    0.000    0.000    0.001    0.000 controlflow.py:158(post_dominators)
        1    0.000    0.000    0.000    0.000 interpreter.py:1103(_inplace_binop)
        3    0.000    0.000    0.000    0.000 interpreter.py:1112(op_BINARY_ADD)
        1    0.000    0.000    0.000    0.000 interpreter.py:1287(op_RAISE_VARARGS)
        1    0.000    0.000    0.000    0.000 base.py:495(pack_value)
        1    0.000    0.000    0.000    0.000 builtins.py:192(max_vararg)
        1    0.000    0.000    0.000    0.000 builtins.py:261(int_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:409(bool_sequence)
        8    0.000    0.000    0.000    0.000 compiler_machinery.py:101(get_analysis)
        3    0.000    0.000    0.000    0.000 array_exprs.py:15(_is_ufunc)
        2    0.000    0.000    0.000    0.000 npyimpl.py:377(<listcomp>)
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       16    0.000    0.000    0.000    0.000 misc.py:313(key)
       18    0.000    0.000    0.000    0.000 models.py:233(from_argument)
        1    0.000    0.000    0.000    0.000 pythonapi.py:952(object_istrue)
        2    0.000    0.000    0.000    0.000 typeinfer.py:733(_refine_target_type)
        4    0.000    0.000    0.000    0.000 codegen.py:561(<listcomp>)
        8    0.000    0.000    0.000    0.000 inline_closurecall.py:330(<listcomp>)
        1    0.000    0.000   12.864   12.864 <string>:1(<module>)
        6    0.000    0.000    0.000    0.000 types.py:456(gep)
        1    0.000    0.000    0.000    0.000 abstract.py:414(__init__)
        2    0.000    0.000    0.000    0.000 containers.py:217(__iter__)
        1    0.000    0.000    0.000    0.000 typeconv.py:69(get_pointer)
        1    0.000    0.000    0.000    0.000 pythonapi.py:701(list_new)
        1    0.000    0.000    0.000    0.000 lowering.py:108(return_exception)
        2    0.000    0.000    0.000    0.000 removerefctpass.py:15(__init__)
        4    0.000    0.000    0.000    0.000 dispatcher.py:212(<genexpr>)
        4    0.000    0.000    0.000    0.000 interpreter.py:1133(op_BINARY_POWER)
        1    0.000    0.000    0.000    0.000 function_type.py:64(lower_constant_dispatcher)
       11    0.000    0.000    0.000    0.000 models.py:433(get_value_type)
        1    0.000    0.000    0.000    0.000 ir.py:719(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:621(number_float)
        8    0.000    0.000    0.000    0.000 analysis.py:478(<listcomp>)
        2    0.000    0.000    0.000    0.000 byteflow.py:802(op_ROT_TWO)
        1    0.000    0.000    0.000    0.000 builtins.py:162(do_minmax)
        2    0.000    0.000    0.000    0.000 builtins.py:927(generic)
        2    0.000    0.000    0.000    0.000 functools.py:88(_gt_from_lt)
        1    0.000    0.000    0.000    0.000 module.py:85(add_named_metadata)
        1    0.000    0.000    0.000    0.000 ir.py:434(build_list)
        3    0.000    0.000    0.000    0.000 pythonapi.py:1165(borrow_none)
        4    0.000    0.000    0.000    0.000 nrt.py:49(_init_guard)
        3    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 values.py:55(inttoptr)
       10    0.000    0.000    0.000    0.000 abstract.py:104(mangling_args)
        3    0.000    0.000    0.000    0.000 models.py:600(from_argument)
        3    0.000    0.000    0.000    0.000 ir_utils.py:324(replace_vars_inner)
        8    0.000    0.000    0.000    0.000 controlflow.py:284(dead_nodes)
        4    0.000    0.000    0.000    0.000 dispatcher.py:119(_get_implementation)
        4    0.000    0.000    0.000    0.000 byteflow.py:1320(__init__)
        2    0.000    0.000    0.000    0.000 context.py:134(meminfo_varsize_realloc)
       12    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        4    0.000    0.000    0.000    0.000 values.py:673(is_declaration)
        4    0.000    0.000    0.000    0.000 utils.py:317(__len__)
        2    0.000    0.000    0.000    0.000 functions.py:362(copy)
        2    0.000    0.000    0.000    0.000 misc.py:288(get_call_type)
       14    0.000    0.000    0.000    0.000 context.py:146(init)
        1    0.000    0.000    0.000    0.000 context.py:455(_insert_global)
        2    0.000    0.000    0.000    0.000 typeof.py:132(_typeof_numpy_scalar)
        1    0.000    0.000    0.000    0.000 cgutils.py:770(is_scalar_zero)
        1    0.000    0.000    0.000    0.000 registry.py:92(__getitem__)
        1    0.000    0.000    0.000    0.000 dispatcher.py:43(__init__)
        4    0.000    0.000    0.000    0.000 typeinfer.py:135(__init__)
        2    0.000    0.000    0.000    0.000 npyimpl.py:85(store_data)
        2    0.000    0.000    0.000    0.000 npyimpl.py:398(__init__)
        2    0.000    0.000    0.000    0.000 npyimpl.py:462(<listcomp>)
       14    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        4    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        3    0.000    0.000    0.000    0.000 functions.py:398(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:747(__init__)
        1    0.000    0.000    0.000    0.000 callconv.py:573(fp_zero_division)
        4    0.000    0.000    0.000    0.000 base.py:338(nonconst_module_attrs)
        2    0.000    0.000    0.000    0.000 builtins.py:98(none_equality)
        4    0.000    0.000    0.000    0.000 parfor.py:700(has_setup)
        4    0.000    0.000    0.000    0.000 typeinfer.py:893(set_context)
        6    0.000    0.000    0.000    0.000 numbers.py:1187(bool_as_bool)
        1    0.000    0.000    0.000    0.000 numbers.py:1273(float_to_integer)
       10    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 functools.py:429(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 functions.py:354(unify)
        2    0.000    0.000    0.000    0.000 templates.py:586(<listcomp>)
        1    0.000    0.000    0.000    0.000 ir.py:589(__init__)
        9    0.000    0.000    0.000    0.000 imputils.py:421(impl_ret_new_ref)
        1    0.000    0.000    0.000    0.000 pythonapi.py:631(float_as_double)
        1    0.000    0.000    0.000    0.000 lowering.py:1168(<listcomp>)
        7    0.000    0.000    0.000    0.000 controlflow.py:168(immediate_dominators)
        1    0.000    0.000    0.000    0.000 static_raise.py:20(_break_constant)
        2    0.000    0.000    0.000    0.000 typeinfer.py:538(_is_array_not_precise)
        8    0.000    0.000    0.000    0.000 inline_closurecall.py:299(check)
        3    0.000    0.000    0.000    0.000 boxing.py:611(__init__)
        2    0.000    0.000    0.000    0.000 npyimpl.py:392(<listcomp>)
        8    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       16    0.000    0.000    0.000    0.000 functools.py:721(<listcomp>)
        1    0.000    0.000    0.000    0.000 builder.py:537(neg)
        3    0.000    0.000    0.000    0.000 <string>:1(__new__)
        4    0.000    0.000    0.000    0.000 lowering.py:63(init)
        1    0.000    0.000    0.000    0.000 arrayobj.py:133(store_item)
        1    0.000    0.000    0.000    0.000 builtins.py:35(generic_is)
        3    0.000    0.000    0.000    0.000 typeinfer.py:408(__init__)
        4    0.000    0.000    0.000    0.000 npyfuncs.py:38(<genexpr>)
        4    0.000    0.000    0.000    0.000 types.py:187(__eq__)
        1    0.000    0.000    0.000    0.000 dispatcher.py:738(_numba_type_)
        1    0.000    0.000    0.000    0.000 base.py:531(get_constant_undef)
        2    0.000    0.000    0.000    0.000 listobject.py:722(impl_getitem)
        6    0.000    0.000    0.000    0.000 misc.py:93(value)
        1    0.000    0.000    0.000    0.000 ir.py:698(__init__)
        1    0.000    0.000    0.000    0.000 ir_utils.py:320(replace_vars_stmt)
        1    0.000    0.000    0.000    0.000 ir.py:1267(verify)
        3    0.000    0.000    0.000    0.000 funcdesc.py:123(llvm_cfunc_wrapper_name)
        3    0.000    0.000    0.000    0.000 typeinfer.py:426(__init__)
        9    0.000    0.000    0.000    0.000 typeinfer.py:1714(propagate_finished)
        2    0.000    0.000    0.000    0.000 listobj.py:1210(literal_list_getitem)
        2    0.000    0.000    0.000    0.000 unicode.py:1641(unicode_getitem)
        2    0.000    0.000    0.000    0.000 npyimpl.py:79(create_iter_indices)
        2    0.000    0.000    0.000    0.000 npyimpl.py:88(return_val)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:701(__len__)
        2    0.000    0.000    0.000    0.000 scalars.py:49(__lt__)
        1    0.000    0.000    0.000    0.000 ir.py:428(build_tuple)
        3    0.000    0.000    0.000    0.000 controlflow.py:695(<lambda>)
        1    0.000    0.000    0.000    0.000 interpreter.py:1154(op_INPLACE_ADD)
        1    0.000    0.000    0.000    0.000 interpreter.py:1278(op_POP_JUMP_IF_TRUE)
        1    0.000    0.000    0.000    0.000 byteflow.py:739(op_STORE_SUBSCR)
        4    0.000    0.000    0.000    0.000 base.py:78(<lambda>)
        1    0.000    0.000    0.000    0.000 arrayobj.py:172(<listcomp>)
        9    0.000    0.000    0.000    0.000 typeinfer.py:1711(propagate_started)
        4    0.000    0.000    0.000    0.000 inline_closurecall.py:753(_debug_dump)
        2    0.000    0.000    0.000    0.000 dictobject.py:724(impl_getitem)
        1    0.000    0.000    0.000    0.000 lowering.py:478(lower_static_raise)
        1    0.000    0.000    0.000    0.000 lowering.py:1166(<listcomp>)
        6    0.000    0.000    0.000    0.000 transforms.py:268(replace)
        3    0.000    0.000    0.000    0.000 byteflow.py:1179(peek)
        2    0.000    0.000    0.000    0.000 dictobject.py:1178(literalstrkeydict_impl_get)
        8    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 types.py:276(_format_double)
        1    0.000    0.000    0.000    0.000 context.py:480(insert_global)
        3    0.000    0.000    0.000    0.000 byteflow.py:1176(get_tos)
        1    0.000    0.000    0.000    0.000 arrayobj.py:3819(<listcomp>)
        3    0.000    0.000    0.000    0.000 arrayobj.py:3821(<genexpr>)
        4    0.000    0.000    0.000    0.000 codegen.py:108(codegen)
        1    0.000    0.000    0.000    0.000 typeinfer.py:755(__init__)
        4    0.000    0.000    0.000    0.000 npydecl.py:92(ufunc)
        1    0.000    0.000    0.000    0.000 graph_abs.py:58(get_homeless)
        2    0.000    0.000    0.000    0.000 npyimpl.py:325(_pack_output_values)
        1    0.000    0.000    0.000    0.000 inspect.py:2589(__eq__)
        1    0.000    0.000    0.000    0.000 misc.py:219(__str__)
        1    0.000    0.000    0.000    0.000 templates.py:580(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:130(undef)
        1    0.000    0.000    0.000    0.000 transforms.py:246(new_block_id)
        4    0.000    0.000    0.000    0.000 callconv.py:342(_make_call_helper)
        1    0.000    0.000    0.000    0.000 base.py:586(get_bound_function)
        1    0.000    0.000    0.000    0.000 arrayobj.py:116(get_itemsize)
        4    0.000    0.000    0.000    0.000 typeinfer.py:1717(unify_finished)
        2    0.000    0.000    0.000    0.000 npydecl.py:504(generic)
        1    0.000    0.000    0.000    0.000 listobj.py:1205(literal_list_setitem)
        1    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        2    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 types.py:338(format_constant)
        2    0.000    0.000    0.000    0.000 module.py:219(<genexpr>)
        4    0.000    0.000    0.000    0.000 common.py:72(as_array)
        1    0.000    0.000    0.000    0.000 consts.py:96(<listcomp>)
        4    0.000    0.000    0.000    0.000 debuginfo.py:49(__init__)
        4    0.000    0.000    0.000    0.000 debuginfo.py:58(mark_subprogram)
        1    0.000    0.000    0.000    0.000 dispatcher.py:244(_make_finalizer)
        1    0.000    0.000    0.000    0.000 interpreter.py:1012(<listcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:837(<listcomp>)
        1    0.000    0.000    0.000    0.000 arrayobj.py:3870(<listcomp>)
        2    0.000    0.000    0.000    0.000 npydecl.py:420(parse_shape)
        1    0.000    0.000    0.000    0.000 dictobject.py:1258(literalstrkeydict_banned_impl_setitem)
        2    0.000    0.000    0.000    0.000 npyimpl.py:318(_unpack_output_values)
        4    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        3    0.000    0.000    0.000    0.000 common.py:20(iterator_type)
        1    0.000    0.000    0.000    0.000 functions.py:535(get_impl_key)
        5    0.000    0.000    0.000    0.000 ir.py:707(get_targets)
        1    0.000    0.000    0.000    0.000 imputils.py:144(res)
        4    0.000    0.000    0.000    0.000 dispatcher.py:122(_customize_flags)
        8    0.000    0.000    0.000    0.000 interpreter.py:366(code_freevars)
        1    0.000    0.000    0.000    0.000 arrayobj.py:153(normalize_index)
        1    0.000    0.000    0.000    0.000 arrayobj.py:5129(ol_bool)
        1    0.000    0.000    0.000    0.000 typeinfer.py:271(__init__)
        4    0.000    0.000    0.000    0.000 compiler_machinery.py:247(finalized)
        4    0.000    0.000    0.000    0.000 caching.py:97(load_overload)
        4    0.000    0.000    0.000    0.000 caching.py:100(save_overload)
        1    0.000    0.000    0.000    0.000 dictobject.py:671(impl_setitem)
        1    0.000    0.000    0.000    0.000 listobject.py:796(impl_setitem)
        2    0.000    0.000    0.000    0.000 npyimpl.py:371(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.get_pointer}
        1    0.000    0.000    0.000    0.000 values.py:324(__init__)
        1    0.000    0.000    0.000    0.000 values.py:328(add)
        3    0.000    0.000    0.000    0.000 functions.py:399(<dictcomp>)
        1    0.000    0.000    0.000    0.000 templates.py:581(<listcomp>)
        1    0.000    0.000    0.000    0.000 typeof.py:139(_typeof_str)
        2    0.000    0.000    0.000    0.000 models.py:488(inner_types)
        1    0.000    0.000    0.000    0.000 models.py:1228(handle_bound_function)
        1    0.000    0.000    0.000    0.000 lowering.py:1167(<listcomp>)
        4    0.000    0.000    0.000    0.000 debuginfo.py:64(finalize)
        3    0.000    0.000    0.000    0.000 dispatcher.py:31(__init__)
        1    0.000    0.000    0.000    0.000 interpreter.py:1124(op_BINARY_TRUE_DIVIDE)
        4    0.000    0.000    0.000    0.000 bytecode.py:168(__iter__)
        3    0.000    0.000    0.000    0.000 arrayobj.py:3823(<genexpr>)
        3    0.000    0.000    0.000    0.000 inline_closurecall.py:116(<lambda>)
        3    0.000    0.000    0.000    0.000 typeinfer.py:280(<listcomp>)
        2    0.000    0.000    0.000    0.000 npyimpl.py:372(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        2    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        4    0.000    0.000    0.000    0.000 __init__.py:554(__missing__)
        4    0.000    0.000    0.000    0.000 misc.py:109(key)
        4    0.000    0.000    0.000    0.000 cgutils.py:605(<lambda>)
        1    0.000    0.000    0.000    0.000 ir.py:704(__str__)
        1    0.000    0.000    0.000    0.000 static_raise.py:17(_is_exception_type)
        1    0.000    0.000    0.000    0.000 dispatcher.py:184(__bool__)
        4    0.000    0.000    0.000    0.000 interpreter.py:441(op_NOP)
        1    0.000    0.000    0.000    0.000 base.py:199(enable_boundscheck)
        1    0.000    0.000    0.000    0.000 typeinfer.py:225(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:944(real_real_impl)
        2    0.000    0.000    0.000    0.000 functools.py:749(<listcomp>)
        4    0.000    0.000    0.000    0.000 models.py:157(as_argument)
        1    0.000    0.000    0.000    0.000 optional.py:10(always_return_true_impl)
        2    0.000    0.000    0.000    0.000 __init__.py:608(update)
        2    0.000    0.000    0.000    0.000 containers.py:220(__len__)
        2    0.000    0.000    0.000    0.000 functions.py:654(dtype)
        1    0.000    0.000    0.000    0.000 typeof.py:108(_typeof_bool)
        2    0.000    0.000    0.000    0.000 models.py:227(as_return)
        1    0.000    0.000    0.000    0.000 ir.py:1246(clear)
        1    0.000    0.000    0.000    0.000 dispatcher.py:330(is_compiling)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:1439(reset)
        2    0.000    0.000    0.000    0.000 npyimpl.py:45(update_indices)
        2    0.000    0.000    0.000    0.000 npyimpl.py:48(as_values)
        2    0.000    0.000    0.000    0.000 npyimpl.py:82(load_data)
        3    0.000    0.000    0.000    0.000 {built-in method _operator.is_not}
        1    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        2    0.000    0.000    0.000    0.000 inspect.py:2849(return_annotation)
        2    0.000    0.000    0.000    0.000 values.py:615(basic_blocks)
        1    0.000    0.000    0.000    0.000 consts.py:82(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1175(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1176(<listcomp>)
        1    0.000    0.000    0.000    0.000 dispatcher.py:173(__init__)
        1    0.000    0.000    0.000    0.000 byteflow.py:274(op_POP_TOP)
        1    0.000    0.000    0.000    0.000 byteflow.py:867(<listcomp>)
        1    0.000    0.000    0.000    0.000 typeinfer.py:779(get_call_signature)
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _operator.is_}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 functions.py:369(get_impl_key)
        2    0.000    0.000    0.000    0.000 models.py:160(from_argument)
        1    0.000    0.000    0.000    0.000 ir.py:936(infer_constant)
        1    0.000    0.000    0.000    0.000 lowering.py:1187(<listcomp>)
        1    0.000    0.000    0.000    0.000 interpreter.py:1017(<listcomp>)
        1    0.000    0.000    0.000    0.000 base.py:1110(get_preferred_array_alignment)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:1469(<listcomp>)
